ts,appid,name,players
2026-08-25T02:00:00Z,2806050,Halo: Campaign Evolved,1557
2026-08-25T02:00:00Z,3065800,Marathon,3207
2026-08-25T02:00:00Z,3159330,Assassin's Creed Shadows,1254
2026-08-25T02:00:00Z,3489700,Stellar Blade,1965
2026-08-25T03:00:00Z,1934570,South of Midnight,35
2026-08-25T03:00:00Z,2806050,Halo: Campaign Evolved,1484
2026-08-25T03:00:00Z,3065800,Marathon,3068
2026-08-25T03:00:00Z,3159330,Assassin's Creed Shadows,1218
2026-08-25T03:00:00Z,3489700,Stellar Blade,1982
2026-08-25T04:00:00Z,1934570,South of Midnight,27
2026-08-25T04:00:00Z,2806050,Halo: Campaign Evolved,1341
2026-08-25T04:00:00Z,3065800,Marathon,2748
2026-08-25T04:00:00Z,3159330,Assassin's Creed Shadows,1114
2026-08-25T04:00:00Z,3489700,Stellar Blade,1990
2026-08-25T05:00:00Z,1934570,South of Midnight,18
2026-08-25T05:00:00Z,2806050,Halo: Campaign Evolved,1063
2026-08-25T05:00:00Z,3065800,Marathon,2309
2026-08-25T05:00:00Z,3159330,Assassin's Creed Shadows,1120
2026-08-25T05:00:00Z,3489700,Stellar Blade,2009
2026-08-25T06:00:00Z,1934570,South of Midnight,16
2026-08-25T06:00:00Z,2806050,Halo: Campaign Evolved,808
2026-08-25T06:00:00Z,3065800,Marathon,1839
2026-08-25T06:00:00Z,3159330,Assassin's Creed Shadows,1181
2026-08-25T06:00:00Z,3489700,Stellar Blade,2065
2026-08-25T07:00:00Z,1934570,South of Midnight,18
2026-08-25T07:00:00Z,2443720,Concord,1
2026-08-25T07:00:00Z,2806050,Halo: Campaign Evolved,579
2026-08-25T07:00:00Z,3065800,Marathon,1485
2026-08-25T07:00:00Z,3159330,Assassin's Creed Shadows,1312
2026-08-25T07:00:00Z,3489700,Stellar Blade,2258
2026-08-25T08:00:00Z,1934570,South of Midnight,16
2026-08-25T08:00:00Z,2806050,Halo: Campaign Evolved,474
2026-08-25T08:00:00Z,3065800,Marathon,1232
2026-08-25T08:00:00Z,3159330,Assassin's Creed Shadows,1439
2026-08-25T08:00:00Z,3489700,Stellar Blade,2282
2026-08-25T09:00:00Z,1934570,South of Midnight,14
2026-08-25T09:00:00Z,2806050,Halo: Campaign Evolved,454
2026-08-25T09:00:00Z,3065800,Marathon,1125
2026-08-25T09:00:00Z,3159330,Assassin's Creed Shadows,1525
2026-08-25T09:00:00Z,3489700,Stellar Blade,2274
2026-08-25T10:00:00Z,1934570,South of Midnight,10
2026-08-25T10:00:00Z,2806050,Halo: Campaign Evolved,454
2026-08-25T10:00:00Z,3065800,Marathon,1102
2026-08-25T10:00:00Z,3159330,Assassin's Creed Shadows,1653
2026-08-25T10:00:00Z,3489700,Stellar Blade,2342
2026-08-25T11:00:00Z,1934570,South of Midnight,13
2026-08-25T11:00:00Z,2806050,Halo: Campaign Evolved,475
2026-08-25T11:00:00Z,3065800,Marathon,1142
2026-08-25T11:00:00Z,3159330,Assassin's Creed Shadows,1880
2026-08-25T11:00:00Z,3489700,Stellar Blade,2860
2026-08-25T12:00:00Z,1934570,South of Midnight,15
2026-08-25T12:00:00Z,2806050,Halo: Campaign Evolved,489
2026-08-25T12:00:00Z,3065800,Marathon,1242
2026-08-25T12:00:00Z,3159330,Assassin's Creed Shadows,2122
2026-08-25T12:00:00Z,3489700,Stellar Blade,3520
2026-08-25T13:00:00Z,1934570,South of Midnight,13
2026-08-25T13:00:00Z,2806050,Halo: Campaign Evolved,522
2026-08-25T13:00:00Z,3065800,Marathon,1398
2026-08-25T13:00:00Z,3159330,Assassin's Creed Shadows,2328
2026-08-25T13:00:00Z,3489700,Stellar Blade,4024
2026-08-25T14:00:00Z,1934570,South of Midnight,14
2026-08-25T14:00:00Z,2806050,Halo: Campaign Evolved,540
2026-08-25T14:00:00Z,3065800,Marathon,1472
2026-08-25T14:00:00Z,3159330,Assassin's Creed Shadows,2358
2026-08-25T14:00:00Z,3489700,Stellar Blade,4032
2026-08-25T15:00:00Z,1934570,South of Midnight,20
2026-08-25T15:00:00Z,2806050,Halo: Campaign Evolved,570
2026-08-25T15:00:00Z,3065800,Marathon,1425
2026-08-25T15:00:00Z,3159330,Assassin's Creed Shadows,2327
2026-08-25T15:00:00Z,3489700,Stellar Blade,3768
2026-08-25T16:00:00Z,1934570,South of Midnight,19
2026-08-25T16:00:00Z,2806050,Halo: Campaign Evolved,594
2026-08-25T16:00:00Z,3065800,Marathon,311
2026-08-25T16:00:00Z,3159330,Assassin's Creed Shadows,2192
2026-08-25T16:00:00Z,3489700,Stellar Blade,3107
2026-08-25T17:00:00Z,1934570,South of Midnight,22
2026-08-25T17:00:00Z,2806050,Halo: Campaign Evolved,670
2026-08-25T17:00:00Z,3065800,Marathon,2088
2026-08-25T17:00:00Z,3159330,Assassin's Creed Shadows,1993
2026-08-25T17:00:00Z,3489700,Stellar Blade,2483
2026-08-25T18:00:00Z,1934570,South of Midnight,27
2026-08-25T18:00:00Z,2806050,Halo: Campaign Evolved,782
2026-08-25T18:00:00Z,3065800,Marathon,2514
2026-08-25T18:00:00Z,3159330,Assassin's Creed Shadows,1887
2026-08-25T18:00:00Z,3489700,Stellar Blade,2070
2026-08-25T19:00:00Z,1934570,South of Midnight,28
2026-08-25T19:00:00Z,2806050,Halo: Campaign Evolved,847
2026-08-25T19:00:00Z,3065800,Marathon,2668
2026-08-25T19:00:00Z,3159330,Assassin's Creed Shadows,1814
2026-08-25T19:00:00Z,3489700,Stellar Blade,1817
2026-08-25T20:00:00Z,1934570,South of Midnight,25
2026-08-25T20:00:00Z,2806050,Halo: Campaign Evolved,897
2026-08-25T20:00:00Z,3065800,Marathon,2838
2026-08-25T20:00:00Z,3159330,Assassin's Creed Shadows,1672
2026-08-25T20:00:00Z,3489700,Stellar Blade,1586
2026-08-25T21:00:00Z,1934570,South of Midnight,28
2026-08-25T21:00:00Z,2806050,Halo: Campaign Evolved,913
2026-08-25T21:00:00Z,3065800,Marathon,2879
2026-08-25T21:00:00Z,3159330,Assassin's Creed Shadows,1492
2026-08-25T21:00:00Z,3489700,Stellar Blade,1557
2026-08-25T22:00:00Z,1934570,South of Midnight,29
2026-08-25T22:00:00Z,2806050,Halo: Campaign Evolved,949
2026-08-25T22:00:00Z,3065800,Marathon,2803
2026-08-25T22:00:00Z,3159330,Assassin's Creed Shadows,1298
2026-08-25T22:00:00Z,3489700,Stellar Blade,1476
2026-08-25T23:00:00Z,1934570,South of Midnight,29
2026-08-25T23:00:00Z,2806050,Halo: Campaign Evolved,1120
2026-08-25T23:00:00Z,3065800,Marathon,3015
2026-08-25T23:00:00Z,3159330,Assassin's Creed Shadows,1157
2026-08-25T23:00:00Z,3489700,Stellar Blade,1320
2026-08-26T00:00:00Z,1934570,South of Midnight,34
2026-08-26T00:00:00Z,2806050,Halo: Campaign Evolved,1308
2026-08-26T00:00:00Z,3065800,Marathon,3325
2026-08-26T00:00:00Z,3159330,Assassin's Creed Shadows,1105
2026-08-26T00:00:00Z,3489700,Stellar Blade,1521
2026-08-26T01:00:00Z,1934570,South of Midnight,25
2026-08-26T01:00:00Z,2806050,Halo: Campaign Evolved,1526
2026-08-26T01:00:00Z,3065800,Marathon,3453
2026-08-26T01:00:00Z,3159330,Assassin's Creed Shadows,1116
2026-08-26T01:00:00Z,3489700,Stellar Blade,1738
2026-08-26T02:00:00Z,1934570,South of Midnight,30
2026-08-26T02:00:00Z,2806050,Halo: Campaign Evolved,1535
2026-08-26T02:00:00Z,3065800,Marathon,3484
2026-08-26T02:00:00Z,3159330,Assassin's Creed Shadows,1134
2026-08-26T02:00:00Z,3489700,Stellar Blade,1944
2026-08-26T03:00:00Z,1934570,South of Midnight,26
2026-08-26T03:00:00Z,2806050,Halo: Campaign Evolved,1502
2026-08-26T03:00:00Z,3065800,Marathon,3326
2026-08-26T03:00:00Z,3159330,Assassin's Creed Shadows,1114
2026-08-26T03:00:00Z,3489700,Stellar Blade,1936
2026-08-26T04:00:00Z,1934570,South of Midnight,25
2026-08-26T04:00:00Z,2806050,Halo: Campaign Evolved,1230
2026-08-26T04:00:00Z,3065800,Marathon,2958
2026-08-26T04:00:00Z,3159330,Assassin's Creed Shadows,1107
2026-08-26T04:00:00Z,3489700,Stellar Blade,1971
2026-08-26T05:00:00Z,1934570,South of Midnight,20
2026-08-26T05:00:00Z,2806050,Halo: Campaign Evolved,940
2026-08-26T05:00:00Z,3065800,Marathon,2492
2026-08-26T05:00:00Z,3159330,Assassin's Creed Shadows,1082
2026-08-26T05:00:00Z,3489700,Stellar Blade,2038
2026-08-26T06:00:00Z,1934570,South of Midnight,19
2026-08-26T06:00:00Z,2806050,Halo: Campaign Evolved,702
2026-08-26T06:00:00Z,3065800,Marathon,1984
2026-08-26T06:00:00Z,3159330,Assassin's Creed Shadows,1137
2026-08-26T06:00:00Z,3489700,Stellar Blade,2085
2026-08-26T07:00:00Z,1934570,South of Midnight,14
2026-08-26T07:00:00Z,2806050,Halo: Campaign Evolved,540
2026-08-26T07:00:00Z,3065800,Marathon,1589
2026-08-26T07:00:00Z,3159330,Assassin's Creed Shadows,1229
2026-08-26T07:00:00Z,3489700,Stellar Blade,2217
2026-08-26T08:00:00Z,1934570,South of Midnight,9
2026-08-26T08:00:00Z,2806050,Halo: Campaign Evolved,452
2026-08-26T08:00:00Z,3065800,Marathon,1371
2026-08-26T08:00:00Z,3159330,Assassin's Creed Shadows,1353
2026-08-26T08:00:00Z,3489700,Stellar Blade,2206
2026-08-26T09:00:00Z,1934570,South of Midnight,7
2026-08-26T09:00:00Z,2806050,Halo: Campaign Evolved,428
2026-08-26T09:00:00Z,3065800,Marathon,1229
2026-08-26T09:00:00Z,3159330,Assassin's Creed Shadows,1449
2026-08-26T09:00:00Z,3489700,Stellar Blade,2219
2026-08-26T10:00:00Z,1934570,South of Midnight,8
2026-08-26T10:00:00Z,2806050,Halo: Campaign Evolved,413
2026-08-26T10:00:00Z,3065800,Marathon,1136
2026-08-26T10:00:00Z,3159330,Assassin's Creed Shadows,1614
2026-08-26T10:00:00Z,3489700,Stellar Blade,2323
2026-08-26T11:00:00Z,1934570,South of Midnight,10
2026-08-26T11:00:00Z,2806050,Halo: Campaign Evolved,444
2026-08-26T11:00:00Z,3065800,Marathon,1210
2026-08-26T11:00:00Z,3159330,Assassin's Creed Shadows,1835
2026-08-26T11:00:00Z,3489700,Stellar Blade,2833
2026-08-26T12:00:00Z,1934570,South of Midnight,12
2026-08-26T12:00:00Z,2806050,Halo: Campaign Evolved,471
2026-08-26T12:00:00Z,3065800,Marathon,1330
2026-08-26T12:00:00Z,3159330,Assassin's Creed Shadows,2051
2026-08-26T12:00:00Z,3489700,Stellar Blade,3485
2026-08-26T13:00:00Z,1934570,South of Midnight,15
2026-08-26T13:00:00Z,2806050,Halo: Campaign Evolved,500
2026-08-26T13:00:00Z,3065800,Marathon,1543
2026-08-26T13:00:00Z,3159330,Assassin's Creed Shadows,2274
2026-08-26T13:00:00Z,3489700,Stellar Blade,3831
2026-08-26T14:00:00Z,1934570,South of Midnight,17
2026-08-26T14:00:00Z,2806050,Halo: Campaign Evolved,512
2026-08-26T14:00:00Z,3065800,Marathon,1649
2026-08-26T14:00:00Z,3159330,Assassin's Creed Shadows,2373
2026-08-26T14:00:00Z,3489700,Stellar Blade,3915
2026-08-26T15:00:00Z,1934570,South of Midnight,18
2026-08-26T15:00:00Z,2806050,Halo: Campaign Evolved,518
2026-08-26T15:00:00Z,3065800,Marathon,1683
2026-08-26T15:00:00Z,3159330,Assassin's Creed Shadows,2371
2026-08-26T15:00:00Z,3489700,Stellar Blade,3669
2026-08-26T15:10:00Z,1934570,South of Midnight,17
2026-08-26T15:10:00Z,2806050,Halo: Campaign Evolved,527
2026-08-26T15:10:00Z,3065800,Marathon,1694
2026-08-26T15:10:00Z,3159330,Assassin's Creed Shadows,2355
2026-08-26T15:10:00Z,3489700,Stellar Blade,3514
2026-08-26T15:20:00Z,1934570,South of Midnight,14
2026-08-26T15:20:00Z,2806050,Halo: Campaign Evolved,542
2026-08-26T15:20:00Z,3065800,Marathon,1734
2026-08-26T15:20:00Z,3159330,Assassin's Creed Shadows,2299
2026-08-26T15:20:00Z,3489700,Stellar Blade,3451
2026-08-26T15:30:00Z,1934570,South of Midnight,17
2026-08-26T15:30:00Z,2806050,Halo: Campaign Evolved,542
2026-08-26T15:30:00Z,3065800,Marathon,1774
2026-08-26T15:30:00Z,3159330,Assassin's Creed Shadows,2256
2026-08-26T15:30:00Z,3489700,Stellar Blade,3332
2026-08-26T15:40:00Z,1934570,South of Midnight,17
2026-08-26T15:40:00Z,2806050,Halo: Campaign Evolved,555
2026-08-26T15:40:00Z,3065800,Marathon,1763
2026-08-26T15:40:00Z,3159330,Assassin's Creed Shadows,2249
2026-08-26T15:40:00Z,3489700,Stellar Blade,3189
2026-08-26T15:50:00Z,1934570,South of Midnight,17
2026-08-26T15:50:00Z,2806050,Halo: Campaign Evolved,559
2026-08-26T15:50:00Z,3065800,Marathon,1788
2026-08-26T15:50:00Z,3159330,Assassin's Creed Shadows,2206
2026-08-26T15:50:00Z,3489700,Stellar Blade,3126
2026-08-26T16:00:00Z,1934570,South of Midnight,17
2026-08-26T16:00:00Z,2806050,Halo: Campaign Evolved,560
2026-08-26T16:00:00Z,3065800,Marathon,1799
2026-08-26T16:00:00Z,3159330,Assassin's Creed Shadows,2175
2026-08-26T16:00:00Z,3489700,Stellar Blade,3003
2026-08-26T16:10:00Z,1934570,South of Midnight,20
2026-08-26T16:10:00Z,2806050,Halo: Campaign Evolved,541
2026-08-26T16:10:00Z,3065800,Marathon,1805
2026-08-26T16:10:00Z,3159330,Assassin's Creed Shadows,2129
2026-08-26T16:10:00Z,3489700,Stellar Blade,2866
2026-08-26T16:20:00Z,1934570,South of Midnight,19
2026-08-26T16:20:00Z,2806050,Halo: Campaign Evolved,541
2026-08-26T16:20:00Z,3065800,Marathon,1883
2026-08-26T16:20:00Z,3159330,Assassin's Creed Shadows,2148
2026-08-26T16:20:00Z,3489700,Stellar Blade,2793
2026-08-26T16:30:00Z,1934570,South of Midnight,17
2026-08-26T16:30:00Z,2806050,Halo: Campaign Evolved,555
2026-08-26T16:30:00Z,3065800,Marathon,1924
2026-08-26T16:30:00Z,3159330,Assassin's Creed Shadows,2097
2026-08-26T16:30:00Z,3489700,Stellar Blade,2705
2026-08-26T16:40:00Z,1934570,South of Midnight,18
2026-08-26T16:40:00Z,2806050,Halo: Campaign Evolved,566
2026-08-26T16:40:00Z,3065800,Marathon,1990
2026-08-26T16:40:00Z,3159330,Assassin's Creed Shadows,2088
2026-08-26T16:40:00Z,3489700,Stellar Blade,2658
2026-08-26T16:50:00Z,1934570,South of Midnight,22
2026-08-26T16:50:00Z,2806050,Halo: Campaign Evolved,563
2026-08-26T16:50:00Z,3065800,Marathon,2028
2026-08-26T16:50:00Z,3159330,Assassin's Creed Shadows,2060
2026-08-26T16:50:00Z,3489700,Stellar Blade,2572
2026-08-26T17:00:00Z,1934570,South of Midnight,22
2026-08-26T17:00:00Z,2806050,Halo: Campaign Evolved,576
2026-08-26T17:00:00Z,3065800,Marathon,2159
2026-08-26T17:00:00Z,3159330,Assassin's Creed Shadows,2002
2026-08-26T17:00:00Z,3489700,Stellar Blade,2462
2026-08-26T17:10:00Z,1934570,South of Midnight,19
2026-08-26T17:10:00Z,2806050,Halo: Campaign Evolved,586
2026-08-26T17:10:00Z,3065800,Marathon,2212
2026-08-26T17:10:00Z,3159330,Assassin's Creed Shadows,2005
2026-08-26T17:10:00Z,3489700,Stellar Blade,2341
2026-08-26T17:20:00Z,1934570,South of Midnight,20
2026-08-26T17:20:00Z,2806050,Halo: Campaign Evolved,615
2026-08-26T17:20:00Z,3065800,Marathon,2273
2026-08-26T17:20:00Z,3159330,Assassin's Creed Shadows,2007
2026-08-26T17:20:00Z,3489700,Stellar Blade,2248
2026-08-26T17:30:00Z,1934570,South of Midnight,19
2026-08-26T17:30:00Z,2806050,Halo: Campaign Evolved,621
2026-08-26T17:30:00Z,3065800,Marathon,2283
2026-08-26T17:30:00Z,3159330,Assassin's Creed Shadows,1987
2026-08-26T17:30:00Z,3489700,Stellar Blade,2221
2026-08-26T17:40:00Z,1934570,South of Midnight,22
2026-08-26T17:40:00Z,2806050,Halo: Campaign Evolved,627
2026-08-26T17:40:00Z,3065800,Marathon,2342
2026-08-26T17:40:00Z,3159330,Assassin's Creed Shadows,1967
2026-08-26T17:40:00Z,3489700,Stellar Blade,2163
2026-08-26T17:50:00Z,1934570,South of Midnight,23
2026-08-26T17:50:00Z,2806050,Halo: Campaign Evolved,663
2026-08-26T17:50:00Z,3065800,Marathon,2353
2026-08-26T17:50:00Z,3159330,Assassin's Creed Shadows,1997
2026-08-26T17:50:00Z,3489700,Stellar Blade,2131
2026-08-26T18:00:00Z,1934570,South of Midnight,24
2026-08-26T18:00:00Z,2806050,Halo: Campaign Evolved,698
2026-08-26T18:00:00Z,3065800,Marathon,2367
2026-08-26T18:00:00Z,3159330,Assassin's Creed Shadows,1990
2026-08-26T18:00:00Z,3489700,Stellar Blade,2079
2026-08-26T18:10:00Z,1934570,South of Midnight,24
2026-08-26T18:10:00Z,2806050,Halo: Campaign Evolved,709
2026-08-26T18:10:00Z,3065800,Marathon,2356
2026-08-26T18:10:00Z,3159330,Assassin's Creed Shadows,1969
2026-08-26T18:10:00Z,3489700,Stellar Blade,2006
2026-08-26T18:20:00Z,1934570,South of Midnight,23
2026-08-26T18:20:00Z,2806050,Halo: Campaign Evolved,732
2026-08-26T18:20:00Z,3065800,Marathon,2382
2026-08-26T18:20:00Z,3159330,Assassin's Creed Shadows,1938
2026-08-26T18:20:00Z,3489700,Stellar Blade,1958
2026-08-26T18:30:00Z,1934570,South of Midnight,24
2026-08-26T18:30:00Z,2806050,Halo: Campaign Evolved,735
2026-08-26T18:30:00Z,3065800,Marathon,2459
2026-08-26T18:30:00Z,3159330,Assassin's Creed Shadows,1929
2026-08-26T18:30:00Z,3489700,Stellar Blade,1886
2026-08-26T18:40:00Z,1934570,South of Midnight,29
2026-08-26T18:40:00Z,2806050,Halo: Campaign Evolved,733
2026-08-26T18:40:00Z,3065800,Marathon,2524
2026-08-26T18:40:00Z,3159330,Assassin's Creed Shadows,1936
2026-08-26T18:40:00Z,3489700,Stellar Blade,1873
2026-08-26T18:50:00Z,1934570,South of Midnight,34
2026-08-26T18:50:00Z,2806050,Halo: Campaign Evolved,730
2026-08-26T18:50:00Z,3065800,Marathon,2526
2026-08-26T18:50:00Z,3159330,Assassin's Creed Shadows,1916
2026-08-26T18:50:00Z,3489700,Stellar Blade,1863
2026-08-26T19:00:00Z,1934570,South of Midnight,32
2026-08-26T19:00:00Z,2806050,Halo: Campaign Evolved,757
2026-08-26T19:00:00Z,3065800,Marathon,2524
2026-08-26T19:00:00Z,3159330,Assassin's Creed Shadows,1901
2026-08-26T19:00:00Z,3489700,Stellar Blade,1821
2026-08-26T19:10:00Z,1934570,South of Midnight,31
2026-08-26T19:10:00Z,2806050,Halo: Campaign Evolved,772
2026-08-26T19:10:00Z,3065800,Marathon,2550
2026-08-26T19:10:00Z,3159330,Assassin's Creed Shadows,1876
2026-08-26T19:10:00Z,3489700,Stellar Blade,1809
2026-08-26T19:20:00Z,1934570,South of Midnight,28
2026-08-26T19:20:00Z,2806050,Halo: Campaign Evolved,793
2026-08-26T19:20:00Z,3065800,Marathon,2630
2026-08-26T19:20:00Z,3159330,Assassin's Creed Shadows,1861
2026-08-26T19:20:00Z,3489700,Stellar Blade,1774
2026-08-26T19:30:00Z,1934570,South of Midnight,29
2026-08-26T19:30:00Z,2806050,Halo: Campaign Evolved,810
2026-08-26T19:30:00Z,3065800,Marathon,2651
2026-08-26T19:30:00Z,3159330,Assassin's Creed Shadows,1837
2026-08-26T19:30:00Z,3489700,Stellar Blade,1771
2026-08-26T19:40:00Z,1934570,South of Midnight,27
2026-08-26T19:40:00Z,2806050,Halo: Campaign Evolved,845
2026-08-26T19:40:00Z,3065800,Marathon,2728
2026-08-26T19:40:00Z,3159330,Assassin's Creed Shadows,1798
2026-08-26T19:40:00Z,3489700,Stellar Blade,1748
2026-08-26T19:50:00Z,1934570,South of Midnight,27
2026-08-26T19:50:00Z,2806050,Halo: Campaign Evolved,856
2026-08-26T19:50:00Z,3065800,Marathon,2767
2026-08-26T19:50:00Z,3159330,Assassin's Creed Shadows,1741
2026-08-26T19:50:00Z,3489700,Stellar Blade,1744
2026-08-26T20:00:00Z,1934570,South of Midnight,26
2026-08-26T20:00:00Z,2806050,Halo: Campaign Evolved,838
2026-08-26T20:00:00Z,3065800,Marathon,2807
2026-08-26T20:00:00Z,3159330,Assassin's Creed Shadows,1707
2026-08-26T20:00:00Z,3489700,Stellar Blade,1703
2026-08-26T20:10:00Z,1934570,South of Midnight,25
2026-08-26T20:10:00Z,2806050,Halo: Campaign Evolved,857
2026-08-26T20:10:00Z,3065800,Marathon,2829
2026-08-26T20:10:00Z,3159330,Assassin's Creed Shadows,1646
2026-08-26T20:10:00Z,3489700,Stellar Blade,1711
2026-08-26T20:20:00Z,1934570,South of Midnight,31
2026-08-26T20:20:00Z,2806050,Halo: Campaign Evolved,850
2026-08-26T20:20:00Z,3065800,Marathon,2839
2026-08-26T20:20:00Z,3159330,Assassin's Creed Shadows,1615
2026-08-26T20:20:00Z,3489700,Stellar Blade,1671
2026-08-26T20:30:00Z,1934570,South of Midnight,31
2026-08-26T20:30:00Z,2806050,Halo: Campaign Evolved,852
2026-08-26T20:30:00Z,3065800,Marathon,2820
2026-08-26T20:30:00Z,3159330,Assassin's Creed Shadows,1582
2026-08-26T20:30:00Z,3489700,Stellar Blade,1642
2026-08-26T20:40:00Z,1934570,South of Midnight,32
2026-08-26T20:40:00Z,2806050,Halo: Campaign Evolved,859
2026-08-26T20:40:00Z,3065800,Marathon,2816
2026-08-26T20:40:00Z,3159330,Assassin's Creed Shadows,1548
2026-08-26T20:40:00Z,3489700,Stellar Blade,1628
2026-08-26T20:50:00Z,1934570,South of Midnight,33
2026-08-26T20:50:00Z,2806050,Halo: Campaign Evolved,862
2026-08-26T20:50:00Z,3065800,Marathon,2833
2026-08-26T20:50:00Z,3159330,Assassin's Creed Shadows,1480
2026-08-26T20:50:00Z,3489700,Stellar Blade,1622
2026-08-26T21:00:00Z,1934570,South of Midnight,34
2026-08-26T21:00:00Z,2806050,Halo: Campaign Evolved,858
2026-08-26T21:00:00Z,3065800,Marathon,2792
2026-08-26T21:00:00Z,3159330,Assassin's Creed Shadows,1426
2026-08-26T21:00:00Z,3489700,Stellar Blade,1581
2026-08-26T21:10:00Z,1934570,South of Midnight,30
2026-08-26T21:10:00Z,2806050,Halo: Campaign Evolved,867
2026-08-26T21:10:00Z,3065800,Marathon,2727
2026-08-26T21:10:00Z,3159330,Assassin's Creed Shadows,1388
2026-08-26T21:10:00Z,3489700,Stellar Blade,1546
2026-08-26T21:20:00Z,1934570,South of Midnight,28
2026-08-26T21:20:00Z,2806050,Halo: Campaign Evolved,870
2026-08-26T21:20:00Z,3065800,Marathon,2768
2026-08-26T21:20:00Z,3159330,Assassin's Creed Shadows,1375
2026-08-26T21:20:00Z,3489700,Stellar Blade,1523
2026-08-26T21:30:00Z,1934570,South of Midnight,27
2026-08-26T21:30:00Z,2806050,Halo: Campaign Evolved,852
2026-08-26T21:30:00Z,3065800,Marathon,2761
2026-08-26T21:30:00Z,3159330,Assassin's Creed Shadows,1360
2026-08-26T21:30:00Z,3489700,Stellar Blade,1500
2026-08-26T21:40:00Z,1934570,South of Midnight,28
2026-08-26T21:40:00Z,2806050,Halo: Campaign Evolved,850
2026-08-26T21:40:00Z,3065800,Marathon,2723
2026-08-26T21:40:00Z,3159330,Assassin's Creed Shadows,1327
2026-08-26T21:40:00Z,3489700,Stellar Blade,1489
2026-08-26T21:50:00Z,1934570,South of Midnight,26
2026-08-26T21:50:00Z,2806050,Halo: Campaign Evolved,857
2026-08-26T21:50:00Z,3065800,Marathon,2699
2026-08-26T21:50:00Z,3159330,Assassin's Creed Shadows,1294
2026-08-26T21:50:00Z,3489700,Stellar Blade,1459
2026-08-26T22:00:00Z,1934570,South of Midnight,24
2026-08-26T22:00:00Z,2806050,Halo: Campaign Evolved,857
2026-08-26T22:00:00Z,3065800,Marathon,2705
2026-08-26T22:00:00Z,3159330,Assassin's Creed Shadows,1258
2026-08-26T22:00:00Z,3489700,Stellar Blade,1429
2026-08-26T22:10:00Z,1934570,South of Midnight,25
2026-08-26T22:10:00Z,2806050,Halo: Campaign Evolved,831
2026-08-26T22:10:00Z,3065800,Marathon,2689
2026-08-26T22:10:00Z,3159330,Assassin's Creed Shadows,1224
2026-08-26T22:10:00Z,3489700,Stellar Blade,1411
2026-08-26T22:20:00Z,1934570,South of Midnight,22
2026-08-26T22:20:00Z,2806050,Halo: Campaign Evolved,831
2026-08-26T22:20:00Z,3065800,Marathon,2718
2026-08-26T22:20:00Z,3159330,Assassin's Creed Shadows,1177
2026-08-26T22:20:00Z,3489700,Stellar Blade,1380
2026-08-26T22:30:00Z,1934570,South of Midnight,26
2026-08-26T22:30:00Z,2806050,Halo: Campaign Evolved,822
2026-08-26T22:30:00Z,3065800,Marathon,2728
2026-08-26T22:30:00Z,3159330,Assassin's Creed Shadows,1155
2026-08-26T22:30:00Z,3489700,Stellar Blade,1337
2026-08-26T22:40:00Z,1934570,South of Midnight,26
2026-08-26T22:40:00Z,2806050,Halo: Campaign Evolved,838
2026-08-26T22:40:00Z,3065800,Marathon,2774
2026-08-26T22:40:00Z,3159330,Assassin's Creed Shadows,1141
2026-08-26T22:40:00Z,3489700,Stellar Blade,1333
2026-08-26T22:50:00Z,1934570,South of Midnight,24
2026-08-26T22:50:00Z,2806050,Halo: Campaign Evolved,842
2026-08-26T22:50:00Z,3065800,Marathon,2778
2026-08-26T22:50:00Z,3159330,Assassin's Creed Shadows,1136
2026-08-26T22:50:00Z,3489700,Stellar Blade,1334
2026-08-26T23:00:00Z,1934570,South of Midnight,21
2026-08-26T23:00:00Z,2806050,Halo: Campaign Evolved,865
2026-08-26T23:00:00Z,3065800,Marathon,2777
2026-08-26T23:00:00Z,3159330,Assassin's Creed Shadows,1119
2026-08-26T23:00:00Z,3489700,Stellar Blade,1324
2026-08-26T23:10:00Z,1934570,South of Midnight,23
2026-08-26T23:10:00Z,2806050,Halo: Campaign Evolved,895
2026-08-26T23:10:00Z,3065800,Marathon,2798
2026-08-26T23:10:00Z,3159330,Assassin's Creed Shadows,1092
2026-08-26T23:10:00Z,3489700,Stellar Blade,1318
2026-08-26T23:20:00Z,1934570,South of Midnight,27
2026-08-26T23:20:00Z,2806050,Halo: Campaign Evolved,934
2026-08-26T23:20:00Z,3065800,Marathon,2824
2026-08-26T23:20:00Z,3159330,Assassin's Creed Shadows,1080
2026-08-26T23:20:00Z,3489700,Stellar Blade,1304
2026-08-26T23:30:00Z,1934570,South of Midnight,26
2026-08-26T23:30:00Z,2806050,Halo: Campaign Evolved,959
2026-08-26T23:30:00Z,3065800,Marathon,2900
2026-08-26T23:30:00Z,3159330,Assassin's Creed Shadows,1059
2026-08-26T23:30:00Z,3489700,Stellar Blade,1322
2026-08-26T23:40:00Z,1934570,South of Midnight,23
2026-08-26T23:40:00Z,2806050,Halo: Campaign Evolved,984
2026-08-26T23:40:00Z,3065800,Marathon,2964
2026-08-26T23:40:00Z,3159330,Assassin's Creed Shadows,1053
2026-08-26T23:40:00Z,3489700,Stellar Blade,1336
2026-08-26T23:50:00Z,1934570,South of Midnight,24
2026-08-26T23:50:00Z,2806050,Halo: Campaign Evolved,1018
2026-08-26T23:50:00Z,3065800,Marathon,2956
